id;id_ex;siret;rup_mi;gestion;date_creat;date_decla;date_publi;date_disso;nature;groupement;titre;titre_court;objet;objet_social1;objet_social2;adrs_complement;adrs_numvoie;adrs_repetition;adrs_typevoie;adrs_libvoie;adrs_distrib;adrs_codeinsee;adrs_codepostal;adrs_libcommune;adrg_declarant;adrg_complemid;adrg_complemgeo;adrg_libvoie;adrg_distrib;adrg_codepostal;adrg_achemine;adrg_pays;dir_civilite;siteweb;publiweb;observation;position;maj_time
"W678000046";"1201201709";"";"";"751P";"2012-12-27";"2025-04-04";"0001-01-01";"0001-01-01";"D";"S";"RESPECT ZONE";"RZ";"regrouper des personnes physiques ou morales en vue d'observer, de remédier, d'agir contre les phénomènes de la diffusion de la haine sous toutes ses formes, en particulier lorsque cette diffusion est destinée à susciter des comportements de stigmatisation, d'exclusion et de violence vis-à-vis d'un groupe déterminé de personnes ; l'association a dans ce sens notamment pour objet (sans que cette liste ait un quelconque caractère limitatif) la prévention et le combat contre le harcèlement et notamment le harcèlement en ligne ; la prévention et le combat contre les cyber-violences ; la prévention et le combat contre le racisme ; la prévention et le combat contre la discrimination sous toutes ses formes et quel qu'en soit le fondement en particulier, la discrimination fondée sur l'origine nationale, ethnique, raciale ou religieuse (dont l'antisémitisme) , le handicap, le sexe, les mœurs, l'orientation sexuelle, l'identité de genre, le physique, la santé ou l'âge ; la protection et le combat contre les violences sexuelles, contre le harcèlement sexuel et l'exposition des mineurs à des contenus pornographiques ou violents ; la prévention et le combat contre le bizutage des étudiants et élèves d'établissements d'enseignement ; la protection de l'enfance ; la lutte contre l'exploitation de l'image des mineurs et de groupes de populations vulnérables par des tiers ; l'assistance aux victimes concernées par l'objet de l'association dont la cyberviolence, le harcèlement, la discrimination ou de violences fondées notamment sur leur origine nationale, ethnique, raciale ou religieuse, sur leur orientation sexuelle, sur leurs mœurs ; la défense ou l'assistance de l'enfance en danger ou victime de toutes formes de maltraitance ou discrimination ; le combat contre tout phénomène radicalement haineux, stigmatisant, excluant ou violent visant un groupe déterminé (en raison notamment de l'ethnicité, de l'orientation sexuelle, de l'âge, de l'origine sociale ou des caractéristiques physiques ou mentales des individus qui le composent) ; l'accompagnement des victimes de propos et de comportements haineux ; le développement des règles et techniques permettant de développer des espaces numériques de confiance, dont le metaverse ; la protection des utilisateurs et notamment les mineurs et personnes vulnérables contre les contenus haineux ou dommageables dans les espaces numériques immersifs ; l'éducation aux médias et à l'information ainsi qu'au bon usage des outils numériques et des réseaux sociaux ainsi qu'aux dérives et aux risques liés à ces outils ; la prévention et le combat contre les crimes contre l'humanité (ou leur négation) , les crimes de guerre (ou leur négation) , le terrorisme, le conspirationnisme et la radicalisation ; l'enseignement, la transmission et l'explication pédagogique du devoir de mémoire, notamment auprès des enfants et adolescents ; la défense des intérêts moraux et de l'honneur de la résistance, des déportés, des anciens combattants et victimes de guerre ; et plus généralement, la formation, la promotion de l'éducation, de la pédagogie, de la culture et de l'apprentissage concernant l'ensemble de ces sujets et toutes autres activités permettant de parvenir, directement ou indirectement, à la réalisation de son objet ; l'association poursuit un but non lucratif ;";"050000";"000000";"Philantro Lab";"15";"";"RUE";"de la Bucherie";"_";"75105";"75005";"Paris";"";"";"";"79  BOULEVARD DU GÉNÉRAL KOENIG";"";"92200";"NEUILLY-SUR-SEINE";"FRANCE";"PM";"";"1";"";"A";"2025-10-04 18:00:02"
"W678000047";"VOLUME:90";"";"";"161P";"2012-09-19";"2022-08-15";"2012-09-28";"0001-01-01";"D";"S";"BISCOTO EDITIONS";"BISCOTO EDITIONS";"sensibiliser l'enfant à la lecture, à l'histoire de l'art et à l'image, et ce par la création d'une maison d'édition qui publie un journal pour enfants''Biscoto'', ainsi que des livres ; l'association organise aussi ponctuellement des ateliers créatifs et des événements promouvout son action ; l'association poursuit un but non lucratif";"006020";"000000";"";"4";"";"RUE";"de Clerac à la Croix Lalaud";"_";"16015";"16000";"Angoulême";"";"";"";"111  RUE DE LA GRAND FONT";"";"16000";"ANGOULÊME";"FRANCE";"PF";"";"1";"";"A";"2023-02-13 20:00:04"
"W678000048";"6700000";"";"";"923S";"1980-06-23";"2024-08-20";"0001-01-01";"0001-01-01";"D";"S";"UNION NATIONALE POUR L UTILISATION DE CHIENS DE ROUGE";"UNUCR";"defense des chiens";"023000";"000000";"";"13";"";"RUE";"du General leclerc";"_";"92040";"92130";"Issy-les-Moulineaux";"";"";"";"13 LOTISSEMENT DU PLAIN";"";"54200";"JAILLON";"FRANCE";"MK";"";"1";"";"A";"2025-02-19 19:00:02"
"W678000049";"087312";"";"";"543P";"2009-10-23";"2017-04-20";"2009-10-23";"2017-02-25";"D";"S";"LIGUE D'ALSACE DE KICK-BOXING, MUAY THAÏ ET DISCIPLINES ASSOCIEES";"LIGUE D'ALSACE DE KICK-BOXING, MUA...";"pratique kick boxing";"011145";"000000";"";"9";"";"RUE";"Martinet";"_";"67482";"67200";"Strasbourg";"";"";"";"97 B rue Principale";"";"57980";"Diebling";"FRANCE";"PM";"";"1";"";"D";"2017-04-29 12:45:45"
"W678000050";"45";"";"";"881P";"2011-09-20";"2022-10-17";"0001-01-01";"0001-01-01";"D";"S";"MAISON DU BIEN ETRE";"MAISON DU BIEN ETRE";"activités en rapport avec le bine-ête, la parentalité et le développement personnel en lien ou non avec l'univers du cheval";"006000";"000000";"";"87";"";"RUE";"de la Manchamp";"_";"88225";"88220";"Hadol";"";"";"";"87  RUE DE LA MANCHAMP";"";"88220";"HADOL";"FRANCE";"PF";"";"1";"";"A";"2022-10-17 15:25:43"
"W678000151";"014675";"";"";"543P";"1984-07-04";"2017-11-13";"1901-07-01";"2017-06-16";"D";"S";"INTERBEV ALSACE";"INTERBEV ALSACE";"permettre aux professions participantes de se concerter pour l'étude, la défense, la meilleure organisation et la gestion de leurs intérêts économiques, industriels, commerciaux ou agricoles en vue d'assurer des relations de confiance entre les partenaires";"023000";"000000";"Maison de l'agriculture";"2";"";"RUE";"de Rome";"_";"67447";"67300";"Schiltigheim";"";"";"";"1 bis rue Principale";"67300";"57590";"MALAUCOURT SUR SEILLE";"FRANCE";"PM";"";"1";"";"D";"2017-12-18 12:45:41"
"W678000152";"078111";"82980487100012";"";"543P";"1986-12-09";"2025-09-09";"1987-02-05";"0001-01-01";"D";"S";"LIGUE DU GRAND EST DE HANDBALL";"LGEHB";"promouvoir l'éducation par les activités physiques et sportives, et l'accès de toutes et de tous à ces activité ; rassembler toutes les associations faisant pratiquer le handball et ses disciplines dérivées, connexes et complémentaires (sandball, minihandball, beachhandball, etc ; organiser, développer et contrôler la pratique du hadball et de ses disciplines dérivées, connexes et complémentaires (sandball, minihandball, beachhandball, etc ) ; contribuer, en relation avec l'institut fédéral de la formation et de l'emploi et les instituts territoriaux de la formation et de l'emploi, à la mise en oeuvre et à l'animation de toutes formations utiles au développement de la pratique du handball et de ses disciplines dérivées, connexes et complémentaires (sandball, minihandball, beachhandball, etc) ; organiser et promouvoir l'accession à la pratique des activités arbitrales, notamment pour les jeunes ; s'assurer du respect des règles techniques, de sécurité, d'encadrement et de déontologie relatives au handball ; organiser, en relation avec la fédération française de handball, la surveillance médicale de ses licenciés dans les conditions prévues par le titre III du livre II du code du sport ; établir des relations, dans le cadre des conventions établies par la fédération française de hadball, avec les associations ou groupements dont les activités sont en rapport avec ses objectifs, notamment avec les organismes régionaux des fédérations multisports ou affinitaires ; s'assurer du respect de la notion de développement durable dans les choix politiques, les règlements et les modes de gestion qui régissent son fonctionnement, le déroulement de ses activités et la tenue des manifesations qu'elle organise ; entretenir toutes relations utiles avec les autres ligues régionales, avec le comité régional olympique et sportif français (CXROSF) et avec les pouvoirs publics régionaux ;";"011070";"000000";"Maison Régionale des Sports";"13";"";"RUE";"Jean Moulin";"CS 70001_";"54526";"54510";"Tomblaine";"BOURZEIX CLAUDE";"";"";"55 RUE PRINCIPALE";"";"52320";"CERISIERES";"FRANCE";"MG";"https://www.grandesthandball.fr/";"1";"";"A";"2025-09-11 12:50:04"
"W678000153";"90286";"";"";"842P";"2018-06-22";"2022-11-29";"1901-07-01";"0001-01-01";"D";"S";"COMPAGNIE L'AURTISTE";"COMPAGNIE L'AURTISTE";"la création artistique en général, la production, la coréalisation et la diffusion de spectacles vivants en France, en Europe et dans le monde";"006070";"000000";"";"8";"";"BD";"Emile Destons";"_";"84007";"84000";"Avignon";"";"";"";"8  BOULEVARD EMILE DESTONS";"";"84000";"AVIGNON";"FRANCE";"PF";"";"1";"";"A";"2023-05-31 18:00:02"
"W678000154";"003636";"";"";"543P";"1988-07-01";"2018-06-08";"0001-01-01";"2018-05-12";"D";"S";"COMITE INTERPROFESSIONNEL REGIONAL PORCIN D'ALSACE CIR INTERPORCI";"COMITE INTERPROFESSIONNEL REGIONAL ...";"assurer la défense et la promotion des intérêts professionnels communs de ses membres ; promouvoir par ses initiatives et des actions, le développement harmonieux des différentes activités constituant la filière porcine";"023040";"000000";"Espace Européen de l'Entreprise";"2";"";"RUE";"de Rome";"cs30022_";"67482";"67000";"Strasbourg";"";"Espace Européen de l'Entreprise";"";"2  rue de Rome";"cs30022";"67000";"Strasbourg";"FRANCE";"PM";"";"1";"";"S";"2018-09-13 09:38:40"
"W678000155";"093307";"81791197700020";"";"543P";"2015-10-26";"2025-02-13";"1901-07-01";"0001-01-01";"D";"S";"LIGUE DU GRAND-EST DE VOL LIBRE (LGEVL)";"LGEVL";"organiser, diriger et promouvoir le développement et la pratique des activités de la fédération française de vol libre, sous toutes ses formes et dans toutes ses composantes, qui recouvrent notamment les activités de delat, de parapente, de cerf-volant, de glisses aérotractées (kite), de speed-riding et de boomerang, et de toute ature activité de la FFVL ; mettre en oeuvre les actions et prérogatives dévolues par le ministère et la FFVL sur le territoire concerné ; encourager, soutenir, coordo";"011135";"000000";"Maison Régionale des Sports de Lorraine";"13";"";"RUE";"Jean Moulin";"_";"54526";"54510";"Tomblaine";"";"";"";"47 RUE NOTRE-DAME DE LOURDES";"";"54000";"NANCY";"FRANCE";"PM";"https://www.lgevl.fr/";"1";"";"A";"2025-02-14 13:42:00"
"W678003156";"48 5";"";"";"552S";"2018-02-02";"2019-01-14";"2018-02-09";"0001-01-01";"D";"S";"ASSOCIATION NATIONALE DES JEUNES FRANCO-TURCS ANJFT";"ANJFT";"réunir des individus intéressés par les cultures turques et françaises
organiser des évènements à visée éducative, culturelle et historique
permettre à ses membres de s'épanouir dans le respect des valeurs républicaines et universelles";"014040";"000000";"";"14";"";"RUE";"de Picardie";"_";"55122";"55200";"Commercy";"";"14 rue de Picardie";"";"";"";"55200";"Commercy";"France";"PM";"";"1";"";"A";"2019-07-16 20:00:02"
"W678003157";"003636";"";"";"543P";"1988-07-01";"2019-09-25";"0001-01-01";"2019-09-25";"D";"S";"COMITE INTERPROFESSIONNEL RÉGIONAL PORCIN D'ALSACE";"COMITE INTERPROFESSIONNEL RÉGIONAL ...";"assurer la promotion et la défense des intérêts professionnels communs de ses membres par la mise en oeuvre d'actions collectives conformes à l'intérêt général et compatibles avec les règles de l'Union Européenne";"023040";"000000";"Espace Européen de l'Entreprise";"2";"";"RUE";"de Rome";"CS30022_";"67482";"67000";"Schiltigheim";"";"Espace Européen de l'Entreprise";"";"2  rue de Rome";"CS30022";"67000";"Schiltigheim";"FRANCE";"PM";"";"1";"";"D";"2019-09-25 14:49:54"
"W678003158";"0094267";"";"";"543P";"2016-09-29";"2023-03-07";"0001-01-01";"0001-01-01";"D";"S";"COMITE REGIONAL DES ASPTT GRAND EST";"COMITE REGIONAL DES ASPTT GRAND EST";"l'association dite comité régional des asptt grand est est constituée par
décision de la fsasptt en tant qu'organisme déconcentré de celle-ci et
qu'association-support du comité régional, le comité régional a pour objet : promouvoir et de coordonner la pratique des activités physiques et
sportives conformément à l'article 1er des statuts de la fsasptt, regrouper les membres affiliés à la fsasptt dont le siège social se situe
dans son ressort territorial et constitué en vue de la pratique du sport au sein
des asptt, coordonner l'activité des asptt, de mutualiser les actions menées par
les asptt en leur apportant un soutien logistique et administratif, et de
permettre l'accès aux financements régionaux, contribuer à la mise en oeuvre de la politique de la fsasptt, d'exercer
dans son ressort territorial, les compétences qui lui sont déléguées et de
réaliser les missions spécifiques qui lui sont confiées par la fsasptt, représenter, dans son ressort territorial, la fsasptt auprès du
mouvement sportif, des pouvoirs publics, des partenaires privés
institutionnels ainsi que, de façon générale, de toute personne physique ou
morale en vue d'accomplir les missions qui lui sont confiées, veiller à la mise en oeuvre des conventions signées par la fsasptt avec
les autres fédérations sportives et, au besoin, en signer avec les organes
déconcentrés de ces dernières, assurer les meilleures relations entre ses membres et de les représenter
au sein des instances de la fsasptt et des représentations territoriales, centraliser les informations et statistiques relatives aux licenciés, aux
associations et les faire parvenir à la fsasptt, conduire des actions de coopération avec les organisations sportives de
la direction régionale jeunesse et sport et le cros et, avec l'accord de la
fsasptt, d'organiser des compétitions ou manifestations sportives ou
constituer des équipes en vue de participer à de telles compétitions ou
manifestations, mener, après accord préalable de la fsasptt, toute action
complémentaire à la politique fédérale, mener des actions spécifiques permettant d'augmenter le taux de
féminisation et de contribuer à augmenter la pratique du sport dans les
quartiers sensibles, proposer des activités physiques et sportives pour handicapés physiques, visuels et auditifs, et pour les personnes ayant un handicap mental et/ ou
psychique, mettre en oeuvre des actions de formation sportive et administrative en
faveur des dirigeants, animateurs et bénévoles asptt, participer aux logiques de projet plus large entre régions, etre représentée aux assemblées générales des asptt du ressort
territorial et des comités départementaux lorsqu'ils existent ; le comité régional des asptt a pour objectif l'accès de tous à la pratique des
activités physiques et sportives ; il s'interdit toute discrimination ; il peut délivrer des licences indépendantes ; il veille au respect de ces principes par ses membres ainsi qu'au respect de la charte
de déontologie du sport établie par le comité national olympique et sportif
français, le cas échéant complétée par une charte éthique propre à la fsasptt ; sa durée est illimitée ; dans le cadre des statuts et règlements de la fsasptt, le comité régional
bénéficie d'une autonomie juridique et financière ; son ressort territorial est fixé par décision de la fsasptt ; il a son siège à maison régionale des sports 13 rue jean moulin 54510
tomblaine
le siège peut être transféré dans une autre commune par délibération de
l'assemblée générale ; le comité régional des asptt est représenté, au niveau régional, au sein de divers
organismes (cros, ) ;";"011000";"000000";"Maison régionale des sports";"13";"";"RUE";"Jean Moulin";"_";"54526";"54510";"Tomblaine";"";"";"";"6  CHEMIN LONG";"";"67000";"STRASBOURG";"FRANCE";"PM";"";"1";"publié dans journal les dernières nouvelles d'Alsace  le 4 novembre 2016";"A";"2023-09-06 18:00:02"
"W678003159";"84/100";"";"";"502S";"1994-11-02";"2019-12-03";"1901-07-01";"0001-01-01";"D";"S";"ASSOCIATION MULTI FRANCHISES DE COMMERCE (AMFC)";"AMFC";"assurer une relation et un échange constants entre les franchisés ou les commissionnaires de diverses enseignes en permettant une réflexion et une concertation communes sur les divers aspects de l'exercice des franchises ou contrats de commissionnaires ; promouvoir et développer la relation de partenariat entre les franchisés et leurs différents franchiseur ; coordonner et développer l'action des franchisés par des actions de réflexion sur des thèmes professionnels concernant les produits et les achats, les marchés et la concurrence, la logistique et les flux, la gestion commerciale et marketing etc ; organiser la représentation des intérêts des franchisés et de les doter d'un organe collégial à même de les assister et de les représenter dans les relations avec les différents franchiseurs ; exercer toute action ou recours devant toute juridiction ou instance dans le but de protéger ses membres ;";"022520";"000000";"";"39";"";"RUE";"des Portes";"_";"50129";"50100";"Cherbourg-en-Cotentin";"";"";"";"39  RUE DES PORTES";"";"50100";"CHERBOURG-EN-COTENTIN";"FRANCE";"PM";"";"1";"";"A";"2020-06-03 20:00:03"
"W678003160";"421800";"";"";"784P";"2011-08-05";"2020-02-28";"2011-09-12";"0001-01-01";"D";"S";"EKANG BETI EVEIL ET RENAISSANCE";"AEBER";"rassemblement de tous les peuples Ekang ; mutualisation des efforts des peuples Ekang ; rapprochement entre les peuples Ekang ; recherche de l'épanouissement des peuples Ekang";"014045";"000000";"";"21";"";"RES";"Elysée 1";"_";"78126";"78170";"La Celle-Saint-Cloud";"";"";"";"21  RESIDENCE ELYSéE 1";"";"78170";"LA    CELLE-SAINT-CLOUD";"FRANCE";"PM";"";"1";"Titre d'origine AKOK MVELE-DIASPORA";"A";"2020-06-27 12:45:43"
"W678003161";"";"";"";"862S";"2009-09-18";"2024-01-09";"2020-10-03";"2023-12-15";"D";"S";"TSQP";"TSQP";"le soutien à la création artistique et au  développement de l'activité culturelle";"006000";"000000";"";"30";"";"LD";"le grand breuil";"_";"86237";"86400";"saint pierre d exideuil";"";"";"";"400 LE GRAND BREUIL";"";"86400";"SAINT PIERRE D EXIDEUIL";"FRANCE";"PM";"";"0";"";"D";"2024-01-16 10:08:31"
"W678003162";"";"";"";"261S";"1998-05-27";"2024-05-06";"0001-01-01";"0001-01-01";"D";"S";"LE RAYON VERT";"LE RAYON VERT";"initier, soutenir, promouvoir, gérer toute activité, tout projet culturel ou artistique ayant la création la formation, l'animation comme moyens et objectifs en lien avec le développement local et la vie sociale dans le diois;";"006000";"000000";"";"8";"";"RUE";"du Serre";"_";"26113";"26150";"Die";"";"";"";"8  RUE DU SERRE";"";"26150";"DIE";"FRANCE";"PM";"";"0";"";"A";"2024-06-18 10:08:39"
"W678003163";"";"";"";"691P";"1979-09-14";"2025-01-31";"0001-01-01";"0001-01-01";"D";"S";"EUROPEAN SOCIETY OF BIOMECHANICS";"SOCIÉTÉ EUROPÉENNE DE BIOMÉCANIQUE";"favoriser, encourager, promouvoir et développer la recherche, les avancées et la communication d'informations à propos de la biomécanique ; promouvoir, mettre en oeuvre, soutenir et mener à bien toute action de recherche avec d'autres partenaires et des programmes de développement et d'information dans ce domaine particulier";"016030";"000000";"LBMC Univ Eiffel";"25";"";"AV";"François Mitterrand";"_";"69029";"69500";"Bron";"";"LBMC UNIV EIFFEL";"";"25  AVENUE FRANÇOIS MITTERRAND";"";"69500";"BRON";"FRANCE";"PM";"";"0";"";"A";"2025-08-02 18:00:02"
"W678003164";"";"";"";"131S";"2023-07-12";"2025-03-30";"0001-01-01";"0001-01-01";"D";"S";"ASSOCIATION GENERALE D'ORGANISATION DES RENCONTRES ARTISTIQUES DE SCIENCES PO - AGORAS";"ASSOCIATION GENERALE D'ORGANISATION...";"promouvoir la culture, les projets associatifs menés au cours de l'année et de favoriser l'enrichissement artistique et culturel mutuel";"006000";"000000";"";"25";"";"RUE";"Gaston de Saporta";"_";"13001";"13100";"Aix-en-Provence";"";"";"";"25 RUE GASTON DE SAPORTA";"IEP D'AIX-EN-PROVENCE";"13100";"AIX EN PROVENCE";"FRANCE";"CT";"";"0";"";"A";"2025-06-10 10:05:34"
"W678003165";"";"";"";"543P";"2024-07-29";"2024-08-16";"0001-01-01";"0001-01-01";"D";"S";"ASSOCIATION TERRITORIALE GRAND EST DES CEMEA";"ASSOCIATION TERRITORIALE GRAND Est ...";"ASSOCIATION TERRITORIALE GRAND EST DES Céméa";"015000";"000000";"";"1";"";"RUE";"Charles Gounod";"_";"54274";"54140";"Jarville-la-Malgrange";"";"";"";"15  RUE JACOBI-NETTER";"";"67200";"STRASBOURG";"FRANCE";"PF";"";"1";"";"A";"2025-12-10 14:26:20"
"W678003166";"30093";"";"";"212P";"2009-12-31";"2025-03-05";"1901-07-01";"0001-01-01";"D";"S";"MAJESTART";"MAJESTART";"accompagner le développement professionnel et personnel de l'artiste";"006100";"002000";"";"55";"";"RUE";"en Saint-Jacques";"_";"21231";"21000";"Dijon";"";"";"";"55 RUE EN SAINT JACQUES";"";"21000";"DIJON";"FRANCE";"PM";"";"1";"Association de droit local";"A";"2025-09-04 18:00:02"
"W678003167";"88-235";"";"";"931P";"2010-09-15";"2026-03-03";"2010-09-26";"0001-01-01";"D";"S";"CAISSE D'ENTRAIDE SOCIALE DE FUAF (FUAF)";"FUAF";"rapatriement vers la Turquie de personnes décédées en France ; la constitution et le développement d'un fonds en vu de prendre en charge les frais de rapatriement et de funérailles de ces membres et des membres de la famille ; l'organisation de rencontres, séminaires et conférences sur la santé ; conseils et assistance technique";"014035";"000000";"";"171";"";"AV";"Jean Jaurès";"_";"93029";"93700";"Drancy";"MADAME SEVINC DURAN";"";"";"171 AVENUE JEAN JAURèS";"";"93700";"DRANCY";"FRANCE";"PM";"";"1";"reprise manuelle de l'association de Strasbourg 67200";"A";"2026-03-04 16:14:03"
